activity_id,ActivityLocation,StartTime,EndTime,ActivityDuration(hr),Labelled_SAs,Labelled_Acts
6599,Cyprus,23,7,8,H,0
6600,Cyprus,18,7,13,H,0
6601,Cyprus,21,7,10,H,0
6602,Cyprus,23,7,8,H,0
6603,Cyprus,19,7,12,H,0
6604,Tooting Bec,19,7,12,H,0
6605,Tooting Bec,23,7,8,H,0
6606,Tooting Bec,19,7,12,H,0
6607,Tooting Bec,19,7,12,H,0
6608,Tooting Bec,19,7,12,H,0
6609,Tooting Bec,23,7,8,H,0
6610,Tooting Bec,20,7,11,H,0
6611,Wandsworth Common,18,8,14,H,0
6612,Wandsworth Common,18,8,14,H,0
6613,Wandsworth Common,21,8,11,H,0
6614,Wandsworth Common,18,8,14,H,0
6615,Wandsworth Common,18,8,14,H,0
6616,Wandsworth Common,18,8,14,H,0
6617,Wandsworth Common,18,8,14,H,0
6618,Wandsworth Common,18,8,14,H,0
6619,Wandsworth Common,18,8,14,H,0
6620,Wandsworth Common,18,8,14,H,0
6621,Wandsworth Common,18,8,14,H,0
6622,Wandsworth Common,21,8,11,H,0
6623,Wandsworth Common,18,8,14,H,0
6624,Wandsworth Common,18,9,15,H,0
6625,Wandsworth Common,17,8,15,H,0
6626,Wandsworth Common,18,8,14,H,0
6627,Wandsworth Common,18,8,14,H,0
6628,Wandsworth Common,18,8,14,H,0
6629,Wandsworth Common,18,8,14,H,0
6630,Wandsworth Common,21,8,11,H,0
6631,Wandsworth Common,18,8,14,H,0
6632,Wandsworth Common,18,8,14,H,0
6633,Wandsworth Common,18,8,14,H,0
6634,Wandsworth Common,18,8,14,H,0
6635,Wandsworth Common,22,8,10,H,0
6636,Wandsworth Common,22,8,10,H,0
6637,Wandsworth Common,18,7,13,H,0
6638,Wandsworth Common,18,8,14,H,0
6639,Wandsworth Common,19,8,13,H,0
6640,Wandsworth Common,20,8,12,H,0
6641,Wandsworth Common,21,8,11,H,0
6642,Wandsworth Common,22,8,10,H,0
6643,Wandsworth Common,22,8,10,H,0
6644,Wandsworth Common,21,10,13,H,0
6645,Notting Hill Gate,18,8,14,H,0
6646,Notting Hill Gate,17,8,15,H,0
6647,Notting Hill Gate,20,8,12,H,0
6648,Notting Hill Gate,18,8,14,H,0
6649,Notting Hill Gate,19,8,13,H,0
6650,Notting Hill Gate,20,8,12,H,0
6651,Notting Hill Gate,22,8,10,H,0
6652,Notting Hill Gate,21,8,11,H,0
6653,Notting Hill Gate,17,8,15,H,0
6654,Notting Hill Gate,18,8,14,H,0
6655,Notting Hill Gate,18,8,14,H,0
6656,Notting Hill Gate,18,8,14,H,0
6657,Notting Hill Gate,20,8,12,H,0
6658,Notting Hill Gate,22,8,10,H,0
6659,Notting Hill Gate,18,8,14,H,0
6660,Notting Hill Gate,19,8,13,H,0
6661,Notting Hill Gate,23,8,9,H,0
6662,Notting Hill Gate,20,8,12,H,0
6663,Notting Hill Gate,18,8,14,H,0
6664,Notting Hill Gate,23,8,9,H,0
6665,Notting Hill Gate,18,8,14,H,0
6666,Notting Hill Gate,17,8,15,H,0
6667,Notting Hill Gate,18,8,14,H,0
6668,Notting Hill Gate,17,8,15,H,0
6669,Notting Hill Gate,18,8,14,H,0
6670,Notting Hill Gate,23,8,9,H,0
6671,Whitechapel,23,9,10,H,0
6672,Whitechapel,16,7,15,H,0
6673,Whitechapel,17,7,14,H,0
6674,Whitechapel,17,7,14,H,0
6675,Whitechapel,23,11,12,H,0
6676,Whitechapel,22,7,9,H,0
6677,Whitechapel,23,11,12,H,0
6678,Whitechapel,23,14,15,H,0
6679,Whitechapel,21,9,12,H,0
6680,Whitechapel,18,9,15,H,0
6681,Whitechapel,19,7,12,H,0
6682,Whitechapel,23,7,8,H,0
6684,Turnpike Lane,18,8,14,H,0
6685,Turnpike Lane,20,8,12,H,0
6686,Turnpike Lane,19,8,13,H,0
6687,Turnpike Lane,18,9,15,H,0
6688,Southfields,18,8,14,H,0
6689,Southfields,18,8,14,H,0
6690,Southfields,18,8,14,H,0
6692,Southfields,18,8,14,H,0
6693,Southfields,19,8,13,H,0
6694,Southfields,18,8,14,H,0
6695,Southfields,18,9,15,H,0
6696,Southfields,18,8,14,H,0
6698,Southfields,19,9,14,H,0
6699,Southfields,20,8,12,H,0
6700,Southfields,18,8,14,H,0
6702,Southfields,18,8,14,H,0
6703,Southfields,19,8,13,H,0
6704,Southfields,18,8,14,H,0
6705,Southfields,20,8,12,H,0
6706,Southfields,19,8,13,H,0
6707,Southfields,20,8,12,H,0
6708,Southfields,18,8,14,H,0
6709,Southfields,18,9,15,H,0
6710,Southfields,18,8,14,H,0
6711,Southfields,18,8,14,H,0
6718,North Acton,17,8,15,H,0
6719,North Acton,17,8,15,H,0
6720,North Acton,17,8,15,H,0
6721,North Acton,17,8,15,H,0
6722,Clapham Common,17,7,14,H,0
6723,Clapham Common,17,7,14,H,0
6724,Clapham Common,17,7,14,H,0
6725,Goodmayes,17,6,13,H,0
6726,Goodmayes,16,6,14,H,0
6727,Goodmayes,16,6,14,H,0
6728,Goodmayes,16,6,14,H,0
6857,Preston Road,17,7,14,H,0
6858,Preston Road,17,7,14,H,0
6859,Preston Road,18,8,14,H,0
6860,Preston Road,18,7,13,H,0
6861,Preston Road,16,7,15,H,0
6862,Preston Road,18,7,13,H,0
6863,Preston Road,16,6,14,H,0
6864,Preston Road,17,8,15,H,0
6865,Preston Road,17,8,15,H,0
6866,Preston Road,18,6,12,H,0
6867,Preston Road,17,7,14,H,0
6868,Preston Road,18,7,13,H,0
6869,Preston Road,17,8,15,H,0
6870,Preston Road,17,8,15,H,0
6871,Preston Road,18,7,13,H,0
6872,Preston Road,16,7,15,H,0
6873,Preston Road,17,8,15,H,0
6874,Preston Road,19,7,12,H,0
6875,Preston Road,17,7,14,H,0
6876,Preston Road,18,8,14,H,0
6877,Preston Road,19,7,12,H,0
6878,Preston Road,18,7,13,H,0
6879,Preston Road,17,7,14,H,0
6880,Preston Road,16,7,15,H,0
6881,Preston Road,16,7,15,H,0
6882,Preston Road,17,7,14,H,0
6883,Preston Road,18,8,14,H,0
6884,Ruislip Manor,17,7,14,H,0
6885,Ruislip Manor,20,7,11,H,0
6886,Ruislip Manor,23,7,8,H,0
6887,Ruislip Manor,18,7,13,H,0
6888,Ruislip Manor,19,7,12,H,0
6889,Ruislip Manor,18,7,13,H,0
6890,Ruislip Manor,18,8,14,H,0
6891,Ruislip Manor,18,7,13,H,0
6892,Ruislip Manor,19,7,12,H,0
6893,Ruislip Manor,19,7,12,H,0
6894,Ruislip Manor,21,7,10,H,0
6895,Ruislip Manor,16,7,15,H,0
6896,Ruislip Manor,19,7,12,H,0
6897,Ruislip Manor,19,8,13,H,0
6898,Ruislip Manor,20,7,11,H,0
6899,Ruislip Manor,17,7,14,H,0
6900,Ruislip Manor,19,7,12,H,0
6901,Ruislip Manor,18,7,13,H,0
6902,Ruislip Manor,18,7,13,H,0
6903,Tower Hill,18,8,14,H,0
6904,Tower Hill,18,6,12,H,0
6905,Tower Hill,21,9,12,H,0
6906,Tower Hill,18,8,14,H,0
6907,Tower Hill,20,8,12,H,0
6908,Tower Hill,18,8,14,H,0
6909,Tower Hill,20,9,13,H,0
6910,Tower Hill,17,8,15,H,0
6911,Tower Hill,20,8,12,H,0
6912,Tower Hill,19,8,13,H,0
6913,Tower Hill,19,8,13,H,0
6914,Tower Hill,19,8,13,H,0
6915,Tower Hill,18,8,14,H,0
6916,Tower Hill,18,8,14,H,0
6917,Tower Hill,23,8,9,H,0
6918,Tower Hill,18,9,15,H,0
6919,Tower Hill,18,8,14,H,0
6920,Tower Hill,18,8,14,H,0
6921,Tower Hill,20,8,12,H,0
6922,Tower Hill,18,8,14,H,0
6923,Tower Hill,18,8,14,H,0
6924,Tower Hill,18,8,14,H,0
6925,Tower Hill,18,8,14,H,0
6926,Tower Hill,18,8,14,H,0
6927,Tower Hill,18,9,15,H,0
6928,Tower Hill,18,8,14,H,0
6929,Tower Hill,19,8,13,H,0
6930,Alperton,18,9,15,H,0
6931,Alperton,18,9,15,H,0
6932,Alperton,22,9,11,H,0
6933,Alperton,22,5,7,H,0
6934,Alperton,22,9,11,H,0
6935,Alperton,22,5,7,H,0
6936,Chiswick Park,20,8,12,H,0
6937,Chiswick Park,18,8,14,H,0
6938,Chiswick Park,18,8,14,H,0
6939,Chiswick Park,20,8,12,H,0
6940,Chiswick Park,19,8,13,H,0
6941,Chiswick Park,19,9,14,H,0
6942,Chiswick Park,19,8,13,H,0
6943,Chiswick Park,19,8,13,H,0
6944,Chiswick Park,18,8,14,H,0
6945,Chiswick Park,19,8,13,H,0
6946,Chiswick Park,18,8,14,H,0
6947,Chiswick Park,20,7,11,H,0
6948,Chiswick Park,21,8,11,H,0
6949,Chiswick Park,22,8,10,H,0
6950,Chiswick Park,18,7,13,H,0
6951,Chiswick Park,19,8,13,H,0
6952,Holloway Road,18,8,14,H,0
6953,Holloway Road,22,8,10,H,0
6954,Holloway Road,18,8,14,H,0
6955,Holloway Road,18,7,13,H,0
6956,Holloway Road,18,7,13,H,0
6957,West Norwood,20,7,11,H,0
6958,West Norwood,18,7,13,H,0
6959,West Norwood,20,7,11,H,0
6960,West Norwood,17,7,14,H,0
6961,West Norwood,18,7,13,H,0
6962,West Norwood,19,7,12,H,0
6963,West Norwood,17,7,14,H,0
6964,West Norwood,17,7,14,H,0
6965,West Norwood,17,7,14,H,0
6966,West Norwood,20,7,11,H,0
6967,West Norwood,17,7,14,H,0
6968,West Norwood,17,7,14,H,0
6969,West Norwood,17,7,14,H,0
6970,West Norwood,19,7,12,H,0
6971,West Norwood,17,7,14,H,0
6972,West Norwood,18,7,13,H,0
6973,Debden,19,7,12,H,0
6974,Debden,18,9,15,H,0
6977,Debden,22,7,9,H,0
7015,New Cross,22,9,11,H,0
7021,Eltham,15,6,15,H,0
7033,West Kensington,21,8,11,H,0
7034,West Kensington,17,8,15,H,0
7035,West Kensington,17,8,15,H,0
7037,Canada Water,17,8,15,H,0
7038,Canada Water,17,8,15,H,0
7039,Canada Water,21,12,15,H,0
7040,Canada Water,23,8,9,H,0
7042,Canada Water,17,8,15,H,0
7044,Canada Water,17,8,15,H,0
7045,Canada Water,23,10,11,H,0
7046,Canada Water,21,8,11,H,0
7047,Canada Water,23,8,9,H,0
7050,Canada Water,23,9,10,H,0
7051,Canada Water,23,8,9,H,0
7052,Canada Water,23,8,9,H,0
7053,Canada Water,21,8,11,H,0
7054,Canada Water,22,13,15,H,0
7055,Canada Water,23,8,9,H,0
7056,Canada Water,22,8,10,H,0
7057,Canada Water,23,8,9,H,0
7060,Perivale,14,5,15,H,0
7061,Perivale,15,6,15,H,0
7062,Perivale,15,6,15,H,0
7063,Perivale,15,6,15,H,0
7064,Perivale,19,6,11,H,0
7068,Alperton,16,7,15,H,0
7078,Alperton,16,7,15,H,0
7085,Alperton,16,7,15,H,0
7086,Alperton,16,7,15,H,0
7090,Stepney Green,18,9,15,H,0
7091,Stepney Green,22,7,9,H,0
7092,Stepney Green,19,6,11,H,0
7094,Stepney Green,19,6,11,H,0
7121,Stockwell,23,10,11,H,0
7124,Stockwell,18,9,15,H,0
7125,Stockwell,23,9,10,H,0
7130,Northwick Park,21,7,10,H,0
7136,Putney Bridge,18,9,15,H,0
7137,Putney Bridge,22,8,10,H,0
7140,Putney Bridge,21,8,11,H,0
7143,Putney Bridge,21,8,11,H,0
7146,Putney Bridge,21,8,11,H,0
7147,Putney Bridge,18,9,15,H,0
7151,Putney Bridge,23,9,10,H,0
7153,Putney Bridge,21,8,11,H,0
7190,Wallington,21,12,15,H,0
7192,Wallington,21,7,10,H,0
7193,Wallington,16,7,15,H,0
7195,Wallington,22,7,9,H,0
7222,Stanmore,20,6,10,H,0
7226,Stanmore,20,6,10,H,0
7227,Stanmore,19,6,11,H,0
7286,Bounds Green,18,9,15,H,0
7291,Bounds Green,23,9,10,H,0
7292,Bounds Green,22,9,11,H,0
7294,Bounds Green,19,10,15,H,0
7295,Bounds Green,22,9,11,H,0
7298,Stockwell,20,7,11,H,0
7299,Stockwell,22,9,11,H,0
7304,Stockwell,20,7,11,H,0
7308,Stockwell,21,9,12,H,0
7309,Stockwell,23,9,10,H,0
7310,Stockwell,20,9,13,H,0
7311,Stockwell,18,9,15,H,0
7312,Stockwell,19,8,13,H,0
7313,Stockwell,18,8,14,H,0
7314,Denmark Hill,22,13,15,H,0
7315,Denmark Hill,22,12,14,H,0
7332,South Wimbledon,17,5,12,H,0
7333,Queensway,19,7,12,H,0
7334,Queensway,17,8,15,H,0
7335,Queensway,19,7,12,H,0
7336,Queensway,22,8,10,H,0
7337,Queensway,19,7,12,H,0
7338,Queensway,20,7,11,H,0
7339,Queensway,22,8,10,H,0
7340,Queensway,17,8,15,H,0
7341,Queensway,17,8,15,H,0
7342,Queensway,19,8,13,H,0
7343,Queensway,17,8,15,H,0
7344,Queensway,17,8,15,H,0
7345,Queensway,19,8,13,H,0
7346,Queensway,17,8,15,H,0
7347,Queensway,17,8,15,H,0
7348,Queensway,19,8,13,H,0
7349,Queensway,19,8,13,H,0
7350,Queensway,23,8,9,H,0
7351,Queensway,21,8,11,H,0
7352,Queensway,18,8,14,H,0
7353,Queensway,19,7,12,H,0
7354,Queensway,17,8,15,H,0
7355,Queensway,19,7,12,H,0
7356,Queensway,22,7,9,H,0
7357,Queensway,18,7,13,H,0
7358,Queensway,18,8,14,H,0
7359,Queensway,22,7,9,H,0
7360,Queensway,21,8,11,H,0
7382,Wembley Park,17,6,13,H,0
7384,Wembley Park,18,8,14,H,0
7385,Wembley Park,16,6,14,H,0
7387,Wembley Park,17,6,13,H,0
7388,Wembley Park,18,8,14,H,0
7389,Wembley Park,20,10,14,H,0
7390,Wembley Park,19,6,11,H,0
7391,Wembley Park,18,6,12,H,0
7392,Wembley Park,17,8,15,H,0
7393,Wembley Park,20,5,9,H,0
7394,Wembley Park,20,5,9,H,0
7395,Wembley Park,18,5,11,H,0
7396,Wembley Park,18,8,14,H,0
7397,Wembley Park,21,7,10,H,0
7398,Wembley Park,20,6,10,H,0
7399,Wembley Park,19,6,11,H,0
7400,Wembley Park,19,6,11,H,0
7401,Wembley Park,19,8,13,H,0
7402,Wembley Park,23,9,10,H,0
7403,Wembley Park,20,6,10,H,0
7404,Wembley Park,20,6,10,H,0
7407,Wembley Park,18,6,12,H,0
7408,Wembley Park,18,5,11,H,0
7409,Wembley Park,18,7,13,H,0
7410,Honor Oak Park,18,7,13,H,0
7411,Honor Oak Park,18,7,13,H,0
7412,Honor Oak Park,18,7,13,H,0
7413,Honor Oak Park,18,7,13,H,0
7414,Honor Oak Park,18,7,13,H,0
7415,Honor Oak Park,18,6,12,H,0
7416,Honor Oak Park,18,7,13,H,0
7417,Honor Oak Park,23,6,7,H,0
7418,Honor Oak Park,19,8,13,H,0
7419,Honor Oak Park,18,7,13,H,0
7420,Honor Oak Park,19,8,13,H,0
5902,Acton Town,19,8,13,H,0
5903,Acton Town,18,8,14,H,0
5904,Acton Town,21,12,15,H,0
5905,Acton Town,17,8,15,H,0
5906,Acton Town,18,8,14,H,0
5907,Acton Town,18,9,15,H,0
5908,Acton Town,21,8,11,H,0
5909,Acton Town,18,8,14,H,0
5910,Acton Town,17,8,15,H,0
5911,Acton Town,19,8,13,H,0
5912,Acton Town,19,8,13,H,0
5913,Acton Town,19,8,13,H,0
5914,Acton Town,19,7,12,H,0
5915,Acton Town,18,8,14,H,0
5916,Acton Town,19,8,13,H,0
5917,Acton Town,18,7,13,H,0
5918,Acton Town,23,11,12,H,0
5919,Kingston,18,7,13,H,0
5920,Kingston,19,7,12,H,0
5921,Kingston,17,7,14,H,0
5922,Kingston,17,7,14,H,0
5923,Kingston,18,8,14,H,0
5924,Kingston,18,7,13,H,0
5925,Kingston,18,7,13,H,0
5926,Kingston,17,8,15,H,0
5927,Kingston,17,7,14,H,0
5928,Hainault,21,11,14,H,0
5929,Hainault,20,11,15,H,0
5930,Hainault,22,11,13,H,0
5931,Hainault,23,10,11,H,0
5932,Hainault,20,11,15,H,0
5933,Hainault,23,11,12,H,0
5934,Hainault,18,8,14,H,0
5935,Parsons Green,19,7,12,H,0
5936,Parsons Green,23,7,8,H,0
5937,Parsons Green,23,7,8,H,0
5938,Parsons Green,22,7,9,H,0
5939,Parsons Green,20,7,11,H,0
5940,Parsons Green,21,7,10,H,0
5941,Parsons Green,19,7,12,H,0
5942,Parsons Green,23,12,13,H,0
5943,Parsons Green,19,7,12,H,0
5944,Parsons Green,23,7,8,H,0
5945,Parsons Green,22,8,10,H,0
5946,Parsons Green,23,12,13,H,0
5947,Parsons Green,21,7,10,H,0
5948,Parsons Green,19,7,12,H,0
5949,Parsons Green,23,8,9,H,0
5950,Parsons Green,19,7,12,H,0
5951,Canning Town,20,11,15,H,0
5952,Canning Town,21,7,10,H,0
5953,Canning Town,21,9,12,H,0
5954,Canning Town,20,10,14,H,0
5955,Canning Town,18,8,14,H,0
5956,Canning Town,21,9,12,H,0
5957,Canning Town,20,9,13,H,0
5958,Canning Town,19,6,11,H,0
5959,Canning Town,21,11,14,H,0
5960,Canning Town,21,11,14,H,0
5961,Canning Town,22,9,11,H,0
5962,Canning Town,19,7,12,H,0
5963,Canning Town,21,7,10,H,0
5964,Canning Town,23,6,7,H,0
5965,Canning Town,18,7,13,H,0
5966,Canning Town,21,11,14,H,0
5967,Canning Town,20,9,13,H,0
5968,Canning Town,20,11,15,H,0
5969,Canning Town,21,11,14,H,0
5970,Canning Town,21,7,10,H,0
5971,New Cross,18,7,13,H,0
5972,New Cross,17,7,14,H,0
5973,New Cross,17,7,14,H,0
5974,New Cross,18,9,15,H,0
5975,Kingsbury,23,6,7,H,0
5976,Kingsbury,22,6,8,H,0
5977,Kingsbury,23,6,7,H,0
5978,Kingsbury,23,6,7,H,0
5979,Kingsbury,23,6,7,H,0
5980,Kingsbury,21,6,9,H,0
5981,Kingsbury,23,12,13,H,0
5982,Kingsbury,23,7,8,H,0
5983,Kingsbury,23,10,11,H,0
5984,Kingsbury,19,8,13,H,0
5985,Kingsbury,20,6,10,H,0
5986,Kingsbury,23,13,14,H,0
5987,Kingsbury,23,7,8,H,0
5988,Kingsbury,20,8,12,H,0
5989,Kingsbury,23,6,7,H,0
5990,Kingsbury,19,6,11,H,0
5991,Kingsbury,23,7,8,H,0
5992,Kingsbury,20,8,12,H,0
5993,Kingsbury,20,7,11,H,0
5994,Kingsbury,19,8,13,H,0
5995,Kingsbury,20,10,14,H,0
5996,Kingsbury,21,8,11,H,0
5997,Kingsbury,19,7,12,H,0
5998,Kingsbury,21,7,10,H,0
5999,Kingsbury,19,6,11,H,0
6000,Kingsbury,21,8,11,H,0
6001,Kingsbury,23,8,9,H,0
6002,Walthamstow Central,17,8,15,H,0
6003,Walthamstow Central,23,8,9,H,0
6004,Queensway,20,5,9,H,0
6005,Queensway,20,5,9,H,0
6006,Queensway,16,5,13,H,0
6007,Queensway,15,6,15,H,0
6008,Queensway,17,5,12,H,0
6009,Queensway,17,6,13,H,0
6010,Queensway,17,7,14,H,0
6011,Queensway,17,5,12,H,0
6012,Queensway,20,6,10,H,0
6013,Queensway,17,6,13,H,0
6014,Queensway,20,6,10,H,0
6015,Queensway,14,5,15,H,0
6016,Queensway,17,6,13,H,0
6017,Queensway,17,5,12,H,0
6018,East Putney,18,8,14,H,0
6019,East Putney,19,8,13,H,0
6020,East Putney,18,8,14,H,0
6021,East Putney,18,8,14,H,0
6022,East Putney,18,8,14,H,0
6023,East Putney,18,8,14,H,0
6024,East Putney,23,8,9,H,0
6025,East Putney,23,8,9,H,0
6026,East Putney,18,8,14,H,0
6027,East Putney,17,8,15,H,0
6028,East Putney,18,8,14,H,0
6029,East Putney,19,8,13,H,0
6030,East Putney,18,8,14,H,0
6031,East Putney,18,8,14,H,0
6032,East Putney,18,8,14,H,0
6033,East Putney,23,8,9,H,0
6034,East Putney,23,8,9,H,0
6035,Kingsbury,21,7,10,H,0
6036,Kingsbury,23,13,14,H,0
6037,Kingsbury,20,6,10,H,0
6038,Kingsbury,20,6,10,H,0
6039,Kingsbury,20,6,10,H,0
6040,Southgate,20,11,15,H,0
6041,Southgate,23,9,10,H,0
6042,Southgate,18,9,15,H,0
6043,Southgate,19,9,14,H,0
6044,Wembley Park,21,7,10,H,0
6045,Wembley Park,21,7,10,H,0
6046,Wembley Park,21,7,10,H,0
6047,Wembley Park,20,7,11,H,0
6048,Wembley Park,18,9,15,H,0
6049,Wembley Park,17,7,14,H,0
6050,Wembley Park,21,7,10,H,0
6051,Wembley Park,21,7,10,H,0
6052,Wembley Park,20,7,11,H,0
6053,Wembley Park,23,7,8,H,0
6054,Wembley Park,18,7,13,H,0
6055,Wembley Park,21,7,10,H,0
6056,Wembley Park,21,7,10,H,0
6057,Wembley Park,21,7,10,H,0
6058,Wembley Park,20,7,11,H,0
6059,Wembley Park,20,7,11,H,0
6060,Wembley Park,21,7,10,H,0
6061,Wembley Park,20,7,11,H,0
6062,Wembley Park,20,7,11,H,0
6063,Wembley Park,22,7,9,H,0
6064,Wembley Park,21,7,10,H,0
6065,Wembley Park,23,7,8,H,0
6066,Wembley Park,20,7,11,H,0
6067,Wembley Park,19,7,12,H,0
6068,Wembley Park,20,7,11,H,0
6069,Wembley Park,18,7,13,H,0
6070,Wembley Park,20,6,10,H,0
6071,Wembley Park,19,6,11,H,0
6072,Wembley Park,20,6,10,H,0
6073,Wembley Park,16,7,15,H,0
6074,Wembley Park,18,7,13,H,0
6075,Wembley Park,20,6,10,H,0
6076,Wembley Park,20,6,10,H,0
6077,Wembley Park,19,7,12,H,0
6107,East Croydon,22,7,9,H,0
6108,East Croydon,16,7,15,H,0
6109,East Croydon,22,7,9,H,0
6110,East Croydon,19,7,12,H,0
6111,East Croydon,17,8,15,H,0
6112,East Croydon,22,7,9,H,0
6113,East Croydon,22,8,10,H,0
6114,East Croydon,23,7,8,H,0
6115,East Croydon,17,8,15,H,0
6116,East Croydon,22,7,9,H,0
6117,East Croydon,16,7,15,H,0
6118,East Croydon,23,7,8,H,0
6119,East Croydon,22,7,9,H,0
6120,East Croydon,22,7,9,H,0
6121,East Croydon,17,7,14,H,0
6122,East Croydon,17,7,14,H,0
6123,East Croydon,22,7,9,H,0
6124,East Croydon,18,8,14,H,0
6125,East Croydon,19,7,12,H,0
6126,East Croydon,22,8,10,H,0
6219,Wembley Park,20,10,14,H,0
6220,Wembley Park,19,10,15,H,0
6221,Wembley Park,19,10,15,H,0
6222,Wembley Park,19,10,15,H,0
6223,Wembley Park,20,11,15,H,0
6231,Archway,21,7,10,H,0
6232,Archway,20,6,10,H,0
6233,Archway,20,6,10,H,0
6234,Archway,21,6,9,H,0
6235,Archway,21,6,9,H,0
6236,Archway,23,7,8,H,0
6237,Archway,20,6,10,H,0
6238,Archway,21,7,10,H,0
6239,Archway,22,7,9,H,0
6240,Archway,23,7,8,H,0
6241,Archway,21,7,10,H,0
6242,Archway,20,6,10,H,0
6243,Archway,19,7,12,H,0
6244,Archway,23,7,8,H,0
6245,Archway,20,6,10,H,0
6246,Archway,20,6,10,H,0
6247,Archway,20,6,10,H,0
6248,Archway,21,7,10,H,0
6249,Archway,23,7,8,H,0
6250,Archway,21,6,9,H,0
6251,Archway,20,7,11,H,0
6252,Archway,18,7,13,H,0
6253,Archway,19,7,12,H,0
6254,Archway,22,7,9,H,0
6255,Archway,21,7,10,H,0
6256,Archway,22,7,9,H,0
6257,Archway,22,8,10,H,0
6258,Notting Hill Gate,20,9,13,H,0
6259,Notting Hill Gate,20,8,12,H,0
6260,Notting Hill Gate,21,8,11,H,0
6261,Notting Hill Gate,23,8,9,H,0
6262,Notting Hill Gate,23,8,9,H,0
6263,Westferry,18,8,14,H,0
6264,Westferry,21,8,11,H,0
6265,Westferry,18,8,14,H,0
6266,Westferry,18,8,14,H,0
6267,Westferry,17,8,15,H,0
6268,Westferry,22,8,10,H,0
6269,Westferry,19,8,13,H,0
6270,Westferry,21,10,13,H,0
6271,Westferry,17,8,15,H,0
6272,Westferry,20,8,12,H,0
6273,Westferry,17,8,15,H,0
6274,Westferry,23,10,11,H,0
6275,Westferry,22,10,12,H,0
6276,Westferry,18,8,14,H,0
6277,Westferry,17,8,15,H,0
6278,Westferry,18,8,14,H,0
6279,Westferry,17,8,15,H,0
6280,Westferry,18,8,14,H,0
6281,Westferry,18,8,14,H,0
6282,Westferry,19,8,13,H,0
6283,Westferry,19,8,13,H,0
6284,Westferry,23,7,8,H,0
6285,Putney Bridge,18,8,14,H,0
6286,Putney Bridge,23,8,9,H,0
6287,Putney Bridge,21,8,11,H,0
6288,Putney Bridge,20,8,12,H,0
6289,Putney Bridge,17,8,15,H,0
6290,Putney Bridge,21,8,11,H,0
6291,Putney Bridge,19,8,13,H,0
6292,Putney Bridge,16,7,15,H,0
6293,Putney Bridge,21,8,11,H,0
6294,Putney Bridge,18,8,14,H,0
6295,Putney Bridge,23,7,8,H,0
6296,Angel,17,7,14,H,0
6297,Angel,19,7,12,H,0
6298,Angel,17,8,15,H,0
6299,Angel,19,7,12,H,0
6300,Angel,16,7,15,H,0
6301,Angel,17,7,14,H,0
6302,Angel,19,7,12,H,0
6303,Angel,16,7,15,H,0
6304,Angel,16,7,15,H,0
6305,Angel,20,7,11,H,0
6306,Angel,22,7,9,H,0
6307,Angel,19,7,12,H,0
6308,Angel,16,7,15,H,0
6309,Angel,20,7,11,H,0
6310,Angel,22,7,9,H,0
6311,Angel,19,7,12,H,0
6312,Angel,22,8,10,H,0
6313,Angel,16,7,15,H,0
6314,Angel,20,7,11,H,0
6315,Angel,21,8,11,H,0
6316,Leyton,22,13,15,H,0
6317,Leyton,22,11,13,H,0
6318,Leyton,22,11,13,H,0
6319,Leyton,23,12,13,H,0
6320,Leyton,22,11,13,H,0
6321,Leyton,23,10,11,H,0
6322,Leyton,22,12,14,H,0
6323,Leyton,22,11,13,H,0
6324,Leyton,22,8,10,H,0
6325,Leyton,22,11,13,H,0
6326,Leyton,22,13,15,H,0
6327,Leyton,22,11,13,H,0
6328,Leyton,23,9,10,H,0
6329,Leyton,23,14,15,H,0
6330,Leyton,22,11,13,H,0
6331,Leyton,16,7,15,H,0
6332,Leyton,23,9,10,H,0
6333,Leyton,16,7,15,H,0
6334,Leyton,18,8,14,H,0
6335,Leyton,17,7,14,H,0
6336,Alperton,22,10,12,H,0
6337,Alperton,20,11,15,H,0
6338,Alperton,19,9,14,H,0
6339,Alperton,22,10,12,H,0
6340,Alperton,23,8,9,H,0
6341,Alperton,21,9,12,H,0
6342,Alperton,23,8,9,H,0
6343,Alperton,23,7,8,H,0
6344,Alperton,21,7,10,H,0
6345,Alperton,16,23,7,H,0
6346,Alperton,16,23,7,H,0
6347,Alperton,16,23,7,H,0
6348,Alperton,16,23,7,H,0
6349,Alperton,16,23,7,H,0
6350,Alperton,16,23,7,H,0
6351,Alperton,16,23,7,H,0
6352,Alperton,16,23,7,H,0
6353,Alperton,16,23,7,H,0
6354,Alperton,16,23,7,H,0
6355,East Putney,16,23,7,H,0
6356,East Putney,16,23,7,H,0
6357,East Putney,16,23,7,H,0
6358,East Putney,16,23,7,H,0
6359,East Putney,16,23,7,H,0
6360,East Putney,16,23,7,H,0
6361,East Putney,16,23,7,H,0
6362,East Putney,16,23,7,H,0
6363,East Putney,16,23,7,H,0
6364,East Putney,16,23,7,H,0
6365,East Putney,16,23,7,H,0
6366,East Putney,16,23,7,H,0
6367,East Putney,22,8,10,H,0
6368,East Putney,22,11,13,H,0
6369,East Putney,23,13,14,H,0
6370,East Putney,23,13,14,H,0
6371,East Putney,22,13,15,H,0
6372,East Putney,22,11,13,H,0
6373,East Putney,22,12,14,H,0
6374,East Putney,23,14,15,H,0
6375,East Putney,22,11,13,H,0
